Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),date,Resort,Date,Mean_Temp,Snowfall_cm,Snow_Retention,Snow_Consistency
83085,2024,5,9,7.3,2.2,0.2,2024-05-09,Mount Hotham,2024-05-09,4.75,0.0,0.02533270322687173,0.24973989440488234
83085,2024,5,10,7.9,3.9,5.2,2024-05-10,Mount Hotham,2024-05-10,5.9,0.0,0.01889096193703905,0.12455335818741645
83085,2024,5,11,5.0,2.8,4.0,2024-05-11,Mount Hotham,2024-05-11,3.9,0.0,0.07585818002124355,0.19781611144141825
83085,2024,5,12,7.7,3.1,2.6,2024-05-12,Mount Hotham,2024-05-12,5.4,0.0,0.020836344518680425,0.1750862681640398
83085,2024,5,13,7.6,3.3,0.0,2024-05-13,Mount Hotham,2024-05-13,5.449999999999999,0.0,0.021881270936130476,0.16110894957658525
83085,2024,5,14,8.3,0.5,0.0,2024-05-14,Mount Hotham,2024-05-14,4.4,0.0,0.015519756578408886,0.43782349911420193
83085,2024,5,15,9.6,0.7,0.0,2024-05-15,Mount Hotham,2024-05-15,5.1499999999999995,0.0,0.008162571153159897,0.41338242108267
83085,2024,5,16,10.6,4.0,0.0,2024-05-16,Mount Hotham,2024-05-16,7.3,0.0,0.004966801650056961,0.11920292202211755
83085,2024,5,17,7.0,4.6,0.0,2024-05-17,Mount Hotham,2024-05-17,5.8,0.0,0.02931223075135632,0.09112296101485616
83085,2024,5,18,1.4,-5.8,1.0,2024-05-18,Mount Hotham,2024-05-18,-2.2,1.0,0.3318122278318339,0.9478464369215823
83085,2024,5,19,2.2,-6.9,0.0,2024-05-19,Mount Hotham,2024-05-19,-2.35,0.0,0.24973989440488234,0.969231140642852
83085,2024,5,20,5.8,-1.2,0.0,2024-05-20,Mount Hotham,2024-05-20,2.3,0.0,0.05215356307841774,0.6456563062257954
83085,2024,5,21,6.2,-2.0,0.0,2024-05-21,Mount Hotham,2024-05-21,2.1,0.0,0.043107254941086116,0.7310585786300049
83085,2024,5,22,6.6,-1.2,0.0,2024-05-22,Mount Hotham,2024-05-22,2.6999999999999997,0.0,0.03557118927263618,0.6456563062257954
83085,2024,5,23,7.5,1.3,0.0,2024-05-23,Mount Hotham,2024-05-23,4.4,0.0,0.022977369910025615,0.34298953732650117
83085,2024,5,24,7.1,0.6,0.0,2024-05-24,Mount Hotham,2024-05-24,3.8499999999999996,0.0,0.027922573784073024,0.425557483188341
83085,2024,5,25,7.6,0.7,0.0,2024-05-25,Mount Hotham,2024-05-25,4.1499999999999995,0.0,0.021881270936130476,0.41338242108267
83085,2024,5,26,7.3,1.2,0.0,2024-05-26,Mount Hotham,2024-05-26,4.25,0.0,0.02533270322687173,0.35434369377420455
83085,2024,5,27,8.8,0.4,0.0,2024-05-27,Mount Hotham,2024-05-27,4.6000000000000005,0.0,0.012128434984274237,0.45016600268752216
83085,2024,5,28,12.3,4.4,0.0,2024-05-28,Mount Hotham,2024-05-28,8.350000000000001,0.0,0.0021289397159641892,0.09975048911968513
83085,2024,5,29,7.4,2.9,0.0,2024-05-29,Mount Hotham,2024-05-29,5.15,0.0,0.024127021417669196,0.19000156601531298
83085,2024,5,30,6.7,3.3,1.2,2024-05-30,Mount Hotham,2024-05-30,5.0,0.0,0.03389516415917814,0.16110894957658525
83085,2024,5,31,1.3,0.5,115.8,2024-05-31,Mount Hotham,2024-05-31,0.9,57.9,0.34298953732650117,0.43782349911420193
83085,2024,6,1,0.0,-1.4,4.2,2024-06-01,Mount Hotham,2024-06-01,-0.7,4.2,0.5,0.6681877721681662
83085,2024,6,2,-0.1,-4.0,0.0,2024-06-02,Mount Hotham,2024-06-02,-2.05,0.0,0.5124973964842103,0.8807970779778823
83085,2024,6,3,2.5,-3.7,0.2,2024-06-03,Mount Hotham,2024-06-03,-0.6000000000000001,0.2,0.22270013882530884,0.8641271029909058
83085,2024,6,4,4.5,-1.3,1.4,2024-06-04,Mount Hotham,2024-06-04,1.6,0.7,0.09534946489910949,0.6570104626734988
83085,2024,6,5,5.4,-1.3,0.0,2024-06-05,Mount Hotham,2024-06-05,2.0500000000000003,0.0,0.06297335605699649,0.6570104626734988
83085,2024,6,6,2.5,0.4,0.8,2024-06-06,Mount Hotham,2024-06-06,1.45,0.4,0.22270013882530884,0.45016600268752216
83085,2024,6,7,3.6,0.4,1.2,2024-06-07,Mount Hotham,2024-06-07,2.0,0.0,0.14185106490048777,0.45016600268752216
83085,2024,6,8,7.4,1.1,0.8,2024-06-08,Mount Hotham,2024-06-08,4.25,0.0,0.024127021417669196,0.36586440898919936
83085,2024,6,9,3.5,-0.7,0.0,2024-06-09,Mount Hotham,2024-06-09,1.4,0.0,0.14804719803168948,0.5866175789173301
83085,2024,6,10,3.7,-5.2,2.6,2024-06-10,Mount Hotham,2024-06-10,-0.75,2.6,0.13587289700909427,0.9308615796566533
83085,2024,6,11,0.6,-2.8,8.0,2024-06-11,Mount Hotham,2024-06-11,-1.0999999999999999,8.0,0.425557483188341,0.8021838885585817
83085,2024,6,12,2.8,-2.5,45.2,2024-06-12,Mount Hotham,2024-06-12,0.1499999999999999,22.6,0.19781611144141825,0.7772998611746911
83085,2024,6,13,4.3,-4.9,0.0,2024-06-13,Mount Hotham,2024-06-13,-0.30000000000000027,0.0,0.10433122311900131,0.9205614508160216
83085,2024,6,14,0.2,-3.4,0.0,2024-06-14,Mount Hotham,2024-06-14,-1.5999999999999999,0.0,0.47502081252106,0.8455347349164652
83085,2024,6,15,-0.3,-2.7,0.4,2024-06-15,Mount Hotham,2024-06-15,-1.5,0.4,0.5374298453437496,0.7941296281990528
83085,2024,6,16,-1.7,-5.4,0.2,2024-06-16,Mount Hotham,2024-06-16,-3.5500000000000003,0.2,0.7005671424739729,0.9370266439430035
83085,2024,6,17,-0.7,-4.7,0.0,2024-06-17,Mount Hotham,2024-06-17,-2.7,0.0,0.5866175789173301,0.9129342275597286
83085,2024,6,18,1.1,-5.9,0.0,2024-06-18,Mount Hotham,2024-06-18,-2.4000000000000004,0.0,0.36586440898919936,0.9502634884414434
83085,2024,6,19,2.2,-4.6,0.0,2024-06-19,Mount Hotham,2024-06-19,-1.1999999999999997,0.0,0.24973989440488234,0.9088770389851438
83085,2024,6,20,1.6,-4.2,0.0,2024-06-20,Mount Hotham,2024-06-20,-1.3,0.0,0.31002551887238755,0.8909031788043871
83085,2024,6,21,-0.9,-4.4,0.0,2024-06-21,Mount Hotham,2024-06-21,-2.6500000000000004,0.0,0.610639233949222,0.9002495108803148
83085,2024,6,22,1.6,-5.7,0.0,2024-06-22,Mount Hotham,2024-06-22,-2.05,0.0,0.31002551887238755,0.9453186827840592
83085,2024,6,23,4.2,-5.0,0.0,2024-06-23,Mount Hotham,2024-06-23,-0.3999999999999999,0.0,0.10909682119561293,0.9241418199787566
83085,2024,6,24,0.5,-2.8,0.0,2024-06-24,Mount Hotham,2024-06-24,-1.15,0.0,0.43782349911420193,0.8021838885585817
83085,2024,6,25,0.2,-4.0,0.2,2024-06-25,Mount Hotham,2024-06-25,-1.9,0.2,0.47502081252106,0.8807970779778823
83085,2024,6,26,-0.7,-2.1,2.2,2024-06-26,Mount Hotham,2024-06-26,-1.4,2.2,0.5866175789173301,0.740774899182154
83085,2024,6,27,-0.2,-1.9,10.6,2024-06-27,Mount Hotham,2024-06-27,-1.05,10.6,0.52497918747894,0.7211151780228631
83085,2024,6,28,0.1,-3.3,4.8,2024-06-28,Mount Hotham,2024-06-28,-1.5999999999999999,4.8,0.4875026035157896,0.8388910504234147
83085,2024,6,29,0.0,-1.5,0.0,2024-06-29,Mount Hotham,2024-06-29,-0.75,0.0,0.5,0.679178699175393
83085,2024,6,30,-3.5,-5.4,17.8,2024-06-30,Mount Hotham,2024-06-30,-4.45,17.8,0.8519528019683106,0.9370266439430035
83085,2024,7,1,-1.4,-6.6,0.0,2024-07-01,Mount Hotham,2024-07-01,-4.0,0.0,0.6681877721681662,0.9644288107273639
83085,2024,7,2,0.1,-6.5,0.0,2024-07-02,Mount Hotham,2024-07-02,-3.2,0.0,0.4875026035157896,0.9626731126558706
83085,2024,7,3,-0.2,-5.4,0.0,2024-07-03,Mount Hotham,2024-07-03,-2.8000000000000003,0.0,0.52497918747894,0.9370266439430035
83085,2024,7,4,0.0,-5.4,0.0,2024-07-04,Mount Hotham,2024-07-04,-2.7,0.0,0.5,0.9370266439430035
83085,2024,7,5,2.6,-3.4,0.0,2024-07-05,Mount Hotham,2024-07-05,-0.3999999999999999,0.0,0.2141650169574414,0.8455347349164652
83085,2024,7,6,4.9,-2.2,0.0,2024-07-06,Mount Hotham,2024-07-06,1.35,0.0,0.07943854918397836,0.7502601055951177
83085,2024,7,7,3.8,-1.1,0.0,2024-07-07,Mount Hotham,2024-07-07,1.3499999999999999,0.0,0.13010847436299786,0.6341355910108007
83085,2024,7,8,1.9,-0.5,0.0,2024-07-08,Mount Hotham,2024-07-08,0.7,0.0,0.27888482197713693,0.5621765008857981
83085,2024,7,9,0.9,0.5,11.6,2024-07-09,Mount Hotham,2024-07-09,0.7,5.8,0.389360766050778,0.43782349911420193
83085,2024,7,10,4.9,0.0,8.4,2024-07-10,Mount Hotham,2024-07-10,2.45,0.0,0.07943854918397836,0.5
83085,2024,7,11,1.6,-3.0,4.0,2024-07-11,Mount Hotham,2024-07-11,-0.7,4.0,0.31002551887238755,0.8175744761936437
83085,2024,7,12,0.1,-3.1,2.4,2024-07-12,Mount Hotham,2024-07-12,-1.5,2.4,0.4875026035157896,0.8249137318359602
83085,2024,7,13,-0.9,-4.3,0.8,2024-07-13,Mount Hotham,2024-07-13,-2.6,0.8,0.610639233949222,0.8956687768809987
83085,2024,7,14,-3.0,-4.8,0.0,2024-07-14,Mount Hotham,2024-07-14,-3.9,0.0,0.8175744761936437,0.9168273035060777
83085,2024,7,15,0.1,-6.3,0.6,2024-07-15,Mount Hotham,2024-07-15,-3.1,0.6,0.4875026035157896,0.958908721799535
83085,2024,7,16,0.1,-4.8,1.4,2024-07-16,Mount Hotham,2024-07-16,-2.35,1.4,0.4875026035157896,0.9168273035060777
83085,2024,7,17,-1.2,-3.9,1.4,2024-07-17,Mount Hotham,2024-07-17,-2.55,1.4,0.6456563062257954,0.8754466418125836
83085,2024,7,18,-1.3,-5.6,0.0,2024-07-18,Mount Hotham,2024-07-18,-3.4499999999999997,0.0,0.6570104626734988,0.9426758241011313
83085,2024,7,19,-1.5,-5.7,0.0,2024-07-19,Mount Hotham,2024-07-19,-3.6,0.0,0.679178699175393,0.9453186827840592
83085,2024,7,20,-1.9,-4.9,21.6,2024-07-20,Mount Hotham,2024-07-20,-3.4000000000000004,21.6,0.7211151780228631,0.9205614508160216
83085,2024,7,21,0.1,-4.1,2.6,2024-07-21,Mount Hotham,2024-07-21,-1.9999999999999998,2.6,0.4875026035157896,0.8859476187202091
83085,2024,7,22,0.1,-3.8,18.0,2024-07-22,Mount Hotham,2024-07-22,-1.8499999999999999,18.0,0.4875026035157896,0.8698915256370021
83085,2024,7,23,0.1,-0.6,3.6,2024-07-23,Mount Hotham,2024-07-23,-0.25,3.6,0.4875026035157896,0.574442516811659
83085,2024,7,24,0.1,-2.2,0.0,2024-07-24,Mount Hotham,2024-07-24,-1.05,0.0,0.4875026035157896,0.7502601055951177
83085,2024,7,25,0.1,-2.1,0.2,2024-07-25,Mount Hotham,2024-07-25,-1.0,0.2,0.4875026035157896,0.740774899182154
83085,2024,7,26,-0.7,-2.7,28.2,2024-07-26,Mount Hotham,2024-07-26,-1.7000000000000002,28.2,0.5866175789173301,0.7941296281990528
83085,2024,7,27,-0.6,-3.9,0.0,2024-07-27,Mount Hotham,2024-07-27,-2.25,0.0,0.574442516811659,0.8754466418125836
83085,2024,7,28,-4.2,-6.7,7.0,2024-07-28,Mount Hotham,2024-07-28,-5.45,7.0,0.8909031788043871,0.9661048358408219
83085,2024,7,29,-3.9,-8.8,0.0,2024-07-29,Mount Hotham,2024-07-29,-6.3500000000000005,0.0,0.8754466418125836,0.9878715650157257
83085,2024,7,30,0.1,-8.6,0.0,2024-07-30,Mount Hotham,2024-07-30,-4.25,0.0,0.4875026035157896,0.9866130821723351
83085,2024,7,31,3.3,-7.0,0.0,2024-07-31,Mount Hotham,2024-07-31,-1.85,0.0,0.16110894957658525,0.9706877692486436
83085,2024,8,1,3.3,-1.8,0.2,2024-08-01,Mount Hotham,2024-08-01,0.7499999999999999,0.1,0.16110894957658525,0.7109495026250039
83085,2024,8,2,0.3,-3.0,0.0,2024-08-02,Mount Hotham,2024-08-02,-1.35,0.0,0.46257015465625045,0.8175744761936437
83085,2024,8,3,-0.8,-3.1,0.0,2024-08-03,Mount Hotham,2024-08-03,-1.9500000000000002,0.0,0.598687660112452,0.8249137318359602
83085,2024,8,4,0.6,-4.8,0.0,2024-08-04,Mount Hotham,2024-08-04,-2.1,0.0,0.425557483188341,0.9168273035060777
83085,2024,8,5,-1.3,-3.8,1.8,2024-08-05,Mount Hotham,2024-08-05,-2.55,1.8,0.6570104626734988,0.8698915256370021
83085,2024,8,6,-1.1,-4.6,4.8,2024-08-06,Mount Hotham,2024-08-06,-2.8499999999999996,4.8,0.6341355910108007,0.9088770389851438
83085,2024,8,7,0.6,-2.8,0.0,2024-08-07,Mount Hotham,2024-08-07,-1.0999999999999999,0.0,0.425557483188341,0.8021838885585817
83085,2024,8,8,1.4,-4.2,0.0,2024-08-08,Mount Hotham,2024-08-08,-1.4000000000000001,0.0,0.3318122278318339,0.8909031788043871
83085,2024,8,9,3.2,-1.4,0.2,2024-08-09,Mount Hotham,2024-08-09,0.9000000000000001,0.1,0.16798161486607552,0.6681877721681662
83085,2024,8,10,6.2,-2.1,0.0,2024-08-10,Mount Hotham,2024-08-10,2.05,0.0,0.043107254941086116,0.740774899182154
83085,2024,8,11,6.3,0.9,0.0,2024-08-11,Mount Hotham,2024-08-11,3.6,0.0,0.041091278200465015,0.389360766050778
83085,2024,8,12,5.2,1.9,0.0,2024-08-12,Mount Hotham,2024-08-12,3.55,0.0,0.06913842034334682,0.27888482197713693
83085,2024,8,13,3.7,1.8,0.2,2024-08-13,Mount Hotham,2024-08-13,2.75,0.0,0.13587289700909427,0.289050497374996
83085,2024,8,14,5.3,1.6,0.2,2024-08-14,Mount Hotham,2024-08-14,3.45,0.0,0.06598900949121879,0.31002551887238755
83085,2024,8,15,8.5,1.8,0.0,2024-08-15,Mount Hotham,2024-08-15,5.15,0.0,0.014063627043245475,0.289050497374996
83085,2024,8,16,4.1,2.6,0.2,2024-08-16,Mount Hotham,2024-08-16,3.3499999999999996,0.0,0.11405238127979088,0.2141650169574414
83085,2024,8,17,0.9,-1.0,32.2,2024-08-17,Mount Hotham,2024-08-17,-0.04999999999999999,32.2,0.389360766050778,0.6224593312018546
83085,2024,8,18,1.9,-0.6,5.2,2024-08-18,Mount Hotham,2024-08-18,0.6499999999999999,2.6,0.27888482197713693,0.574442516811659
83085,2024,8,19,2.8,-0.6,0.0,2024-08-19,Mount Hotham,2024-08-19,1.0999999999999999,0.0,0.19781611144141825,0.574442516811659
83085,2024,8,20,4.8,0.3,0.0,2024-08-20,Mount Hotham,2024-08-20,2.55,0.0,0.08317269649392238,0.46257015465625045
83085,2024,8,21,2.1,1.2,12.6,2024-08-21,Mount Hotham,2024-08-21,1.65,6.3,0.259225100817846,0.35434369377420455
83085,2024,8,22,1.3,-0.8,26.2,2024-08-22,Mount Hotham,2024-08-22,0.25,13.1,0.34298953732650117,0.598687660112452
83085,2024,8,23,4.3,-0.4,0.2,2024-08-23,Mount Hotham,2024-08-23,1.95,0.1,0.10433122311900131,0.549833997312478
83085,2024,8,24,7.1,0.5,6.8,2024-08-24,Mount Hotham,2024-08-24,3.8,0.0,0.027922573784073024,0.43782349911420193
83085,2024,8,25,7.9,3.1,1.6,2024-08-25,Mount Hotham,2024-08-25,5.5,0.0,0.01889096193703905,0.1750862681640398
83085,2024,8,26,1.8,-0.9,70.6,2024-08-26,Mount Hotham,2024-08-26,0.45,35.3,0.289050497374996,0.610639233949222
83085,2024,8,27,3.7,0.1,2.0,2024-08-27,Mount Hotham,2024-08-27,1.9000000000000001,1.0,0.13587289700909427,0.4875026035157896
83085,2024,8,28,0.3,0.2,3.0,2024-08-28,Mount Hotham,2024-08-28,0.25,1.5,0.46257015465625045,0.47502081252106
83085,2024,8,29,2.1,-3.4,8.6,2024-08-29,Mount Hotham,2024-08-29,-0.6499999999999999,8.6,0.259225100817846,0.8455347349164652
83085,2024,8,30,2.7,-2.2,8.2,2024-08-30,Mount Hotham,2024-08-30,0.25,4.1,0.20587037180094733,0.7502601055951177
83085,2024,8,31,1.6,-1.2,9.0,2024-08-31,Mount Hotham,2024-08-31,0.20000000000000007,4.5,0.31002551887238755,0.6456563062257954
83085,2024,9,1,3.6,-0.8,7.8,2024-09-01,Mount Hotham,2024-09-01,1.4,3.9,0.14185106490048777,0.598687660112452
83085,2024,9,2,-3.1,-4.8,4.8,2024-09-02,Mount Hotham,2024-09-02,-3.95,4.8,0.8249137318359602,0.9168273035060777
83085,2024,9,3,4.0,-5.4,1.6,2024-09-03,Mount Hotham,2024-09-03,-0.7000000000000002,1.6,0.11920292202211755,0.9370266439430035
83085,2024,9,4,5.8,-3.2,0.2,2024-09-04,Mount Hotham,2024-09-04,1.2999999999999998,0.1,0.05215356307841774,0.8320183851339245
83085,2024,9,5,8.4,1.1,1.2,2024-09-05,Mount Hotham,2024-09-05,4.75,0.0,0.014774031693273055,0.36586440898919936
83085,2024,9,6,9.4,4.0,0.0,2024-09-06,Mount Hotham,2024-09-06,6.7,0.0,0.009013298652847822,0.11920292202211755
83085,2024,9,7,4.9,-0.4,20.6,2024-09-07,Mount Hotham,2024-09-07,2.25,0.0,0.07943854918397836,0.549833997312478
83085,2024,9,8,1.6,-1.2,0.2,2024-09-08,Mount Hotham,2024-09-08,0.20000000000000007,0.1,0.31002551887238755,0.6456563062257954
83085,2024,9,9,5.8,-1.2,9.6,2024-09-09,Mount Hotham,2024-09-09,2.3,0.0,0.05215356307841774,0.6456563062257954
83085,2024,9,10,9.4,-0.8,0.0,2024-09-10,Mount Hotham,2024-09-10,4.3,0.0,0.009013298652847822,0.598687660112452
83085,2024,9,11,7.3,1.9,0.0,2024-09-11,Mount Hotham,2024-09-11,4.6,0.0,0.02533270322687173,0.27888482197713693
83085,2024,9,12,1.6,-1.2,19.8,2024-09-12,Mount Hotham,2024-09-12,0.20000000000000007,9.9,0.31002551887238755,0.6456563062257954
83085,2024,9,13,6.6,-3.2,0.0,2024-09-13,Mount Hotham,2024-09-13,1.6999999999999997,0.0,0.03557118927263618,0.8320183851339245
83085,2024,9,14,0.1,-1.3,0.0,2024-09-14,Mount Hotham,2024-09-14,-0.6,0.0,0.4875026035157896,0.6570104626734988
83085,2024,9,15,0.7,-7.5,3.0,2024-09-15,Mount Hotham,2024-09-15,-3.4,3.0,0.41338242108267,0.9770226300899744
83085,2024,9,16,1.3,-6.5,0.0,2024-09-16,Mount Hotham,2024-09-16,-2.6,0.0,0.34298953732650117,0.9626731126558706
83085,2024,9,17,4.4,-3.6,0.4,2024-09-17,Mount Hotham,2024-09-17,0.40000000000000013,0.2,0.09975048911968513,0.8581489350995123
83085,2024,9,18,4.5,-2.7,0.0,2024-09-18,Mount Hotham,2024-09-18,0.8999999999999999,0.0,0.09534946489910949,0.7941296281990528
83085,2024,9,19,0.1,-1.6,0.0,2024-09-19,Mount Hotham,2024-09-19,-0.75,0.0,0.4875026035157896,0.6899744811276125
83085,2024,9,20,0.1,-3.9,1.4,2024-09-20,Mount Hotham,2024-09-20,-1.9,1.4,0.4875026035157896,0.8754466418125836
83085,2024,9,21,0.6,-3.1,25.6,2024-09-21,Mount Hotham,2024-09-21,-1.25,25.6,0.425557483188341,0.8249137318359602
83085,2024,9,22,2.0,-1.7,6.0,2024-09-22,Mount Hotham,2024-09-22,0.15000000000000002,3.0,0.2689414213699951,0.7005671424739729
83085,2024,9,23,5.7,-0.4,0.2,2024-09-23,Mount Hotham,2024-09-23,2.65,0.0,0.05468131721594076,0.549833997312478
83085,2024,9,24,9.8,1.9,0.0,2024-09-24,Mount Hotham,2024-09-24,5.8500000000000005,0.0,0.007391541344281971,0.27888482197713693
83085,2024,9,25,4.3,3.1,3.6,2024-09-25,Mount Hotham,2024-09-25,3.7,0.0,0.10433122311900131,0.1750862681640398
83085,2024,9,26,3.6,-5.8,12.8,2024-09-26,Mount Hotham,2024-09-26,-1.0999999999999999,12.8,0.14185106490048777,0.9478464369215823
83085,2024,9,27,9.7,-5.6,0.0,2024-09-27,Mount Hotham,2024-09-27,2.05,0.0,0.007767570078015005,0.9426758241011313
83085,2024,9,28,13.7,3.0,0.0,2024-09-28,Mount Hotham,2024-09-28,8.35,0.0,0.0010583344344660148,0.18242552380635635
83085,2024,9,29,3.6,1.5,0.0,2024-09-29,Mount Hotham,2024-09-29,2.55,0.0,0.14185106490048777,0.320821300824607
83085,2024,9,30,8.2,-0.4,10.0,2024-09-30,Mount Hotham,2024-09-30,3.8999999999999995,0.0,0.016302499371440946,0.549833997312478
83085,2024,10,1,10.3,1.4,0.0,2024-10-01,Mount Hotham,2024-10-01,5.8500000000000005,0.0,0.005765965558924903,0.3318122278318339
83085,2024,10,2,10.8,-0.3,0.0,2024-10-02,Mount Hotham,2024-10-02,5.25,0.0,0.004496273160941178,0.5374298453437496
83085,2024,10,3,11.4,4.1,0.2,2024-10-03,Mount Hotham,2024-10-03,7.75,0.0,0.0033348073074133443,0.11405238127979088
83085,2024,10,4,6.3,3.9,0.0,2024-10-04,Mount Hotham,2024-10-04,5.1,0.0,0.041091278200465015,0.12455335818741645
83085,2024,10,5,2.9,1.2,19.0,2024-10-05,Mount Hotham,2024-10-05,2.05,0.0,0.19000156601531298,0.35434369377420455
83085,2024,10,6,3.1,0.9,0.2,2024-10-06,Mount Hotham,2024-10-06,2.0,0.0,0.1750862681640398,0.389360766050778
83085,2024,10,7,4.6,1.1,2.8,2024-10-07,Mount Hotham,2024-10-07,2.8499999999999996,0.0,0.09112296101485616,0.36586440898919936
83085,2024,10,8,3.2,-6.1,9.6,2024-10-08,Mount Hotham,2024-10-08,-1.4499999999999997,9.6,0.16798161486607552,0.9547825265167125
83085,2024,10,9,10.0,-5.0,0.0,2024-10-09,Mount Hotham,2024-10-09,2.5,0.0,0.0066928509242848554,0.9241418199787566
83085,2024,10,10,9.9,0.9,0.0,2024-10-10,Mount Hotham,2024-10-10,5.4,0.0,0.007033587154995161,0.389360766050778
83085,2024,10,11,12.0,1.7,0.0,2024-10-11,Mount Hotham,2024-10-11,6.85,0.0,0.0024726231566347743,0.29943285752602705
83085,2024,10,12,9.8,-1.5,0.0,2024-10-12,Mount Hotham,2024-10-12,4.15,0.0,0.007391541344281971,0.679178699175393
83085,2024,10,13,10.6,2.5,0.0,2024-10-13,Mount Hotham,2024-10-13,6.55,0.0,0.004966801650056961,0.22270013882530884
83085,2024,10,14,12.4,4.1,0.0,2024-10-14,Mount Hotham,2024-10-14,8.25,0.0,0.002025320389049882,0.11405238127979088
83085,2024,10,15,13.5,2.2,2.0,2024-10-15,Mount Hotham,2024-10-15,7.85,0.0,0.0011695102650555148,0.24973989440488234
83085,2024,10,16,12.9,4.5,0.2,2024-10-16,Mount Hotham,2024-10-16,8.7,0.0,0.001578028060403861,0.09534946489910949
83085,2024,10,17,12.8,6.0,2.0,2024-10-17,Mount Hotham,2024-10-17,9.4,0.0,0.0016588010801744215,0.04742587317756678
83085,2024,10,18,10.5,7.2,0.2,2024-10-18,Mount Hotham,2024-10-18,8.85,0.0,0.005220125693558397,0.026596993576865856
83085,2024,10,19,11.9,4.7,68.0,2024-10-19,Mount Hotham,2024-10-19,8.3,0.0,0.002599067762323347,0.08706577244027125
83085,2024,10,20,13.9,3.5,0.0,2024-10-20,Mount Hotham,2024-10-20,8.7,0.0,0.0009577170524602394,0.14804719803168948
83085,2024,10,21,15.7,3.6,0.0,2024-10-21,Mount Hotham,2024-10-21,9.65,0.0,0.00038960012083882634,0.14185106490048777
83085,2024,10,22,14.1,7.8,0.0,2024-10-22,Mount Hotham,2024-10-22,10.95,0.0,0.0008666572110791978,0.01984030573407751
83085,2024,10,23,9.3,7.0,0.8,2024-10-23,Mount Hotham,2024-10-23,8.15,0.0,0.009471043581946108,0.02931223075135632
83085,2024,10,24,7.8,-2.3,4.0,2024-10-24,Mount Hotham,2024-10-24,2.75,0.0,0.01984030573407751,0.759510916949111
83085,2024,10,25,4.8,-3.7,0.0,2024-10-25,Mount Hotham,2024-10-25,0.5499999999999998,0.0,0.08317269649392238,0.8641271029909058
83085,2024,10,26,9.3,-5.6,0.0,2024-10-26,Mount Hotham,2024-10-26,1.8500000000000005,0.0,0.009471043581946108,0.9426758241011313
83085,2024,10,27,11.4,2.4,0.0,2024-10-27,Mount Hotham,2024-10-27,6.9,0.0,0.0033348073074133443,0.23147521650098238
83085,2024,10,28,12.8,5.5,0.0,2024-10-28,Mount Hotham,2024-10-28,9.15,0.0,0.0016588010801744215,0.060086650174007626
83085,2024,10,29,14.4,2.0,0.0,2024-10-29,Mount Hotham,2024-10-29,8.2,0.0,0.000746028833836697,0.2689414213699951
83085,2024,10,30,14.6,6.1,0.0,2024-10-30,Mount Hotham,2024-10-30,10.35,0.0,0.0006750827306328381,0.045217473483287494
83085,2024,10,31,11.7,5.2,0.0,2024-10-31,Mount Hotham,2024-10-31,8.45,0.0,0.0028716291557003997,0.06913842034334682
83085,2024,11,1,10.9,0.5,0.0,2024-11-01,Mount Hotham,2024-11-01,5.7,0.0,0.004277925419704973,0.43782349911420193
83085,2024,11,2,11.9,-1.3,0.0,2024-11-02,Mount Hotham,2024-11-02,5.3,0.0,0.002599067762323347,0.6570104626734988
83085,2024,11,3,15.7,5.0,0.0,2024-11-03,Mount Hotham,2024-11-03,10.35,0.0,0.00038960012083882634,0.07585818002124355
83085,2024,11,4,13.2,5.9,0.4,2024-11-04,Mount Hotham,2024-11-04,9.55,0.0,0.0013585199504289591,0.04973651155855672
83085,2024,11,5,14.8,2.9,0.0,2024-11-05,Mount Hotham,2024-11-05,8.85,0.0,0.000610879359434401,0.19000156601531298
83085,2024,11,6,17.0,7.6,0.0,2024-11-06,Mount Hotham,2024-11-06,12.3,0.0,0.00020342697805520653,0.021881270936130476
83085,2024,11,7,12.5,9.7,0.2,2024-11-07,Mount Hotham,2024-11-07,11.1,0.0,0.0019267346633274757,0.007767570078015005
